caption,tone,platform,audience,hashtags,topic,cta,engagement_label,source,caption_cleaned,tone_id,platform_id,audience_id,engagement_id
"In the mosh pit of a Metallica concert, the thunderous chords create a symphony of headbanging ecstasy.",Casual,Facebook,Millennials,#Ecstasy #MetallicaConcert,General,Share your thoughts!,medium,kaggle_sentiment,mosh pit metallica concert thunderous chords create symphony headbanging ecstasy,0,0,2,2
lyricaldance lyricaldancers lyricaldanceart,Casual,Instagram,Gen Z,lyricaldance lyricaldancers lyricaldanceart,Dance,Follow for more!,medium,kaggle_instagram,lyricaldance lyricaldancers lyricaldanceart,0,1,1,2
The best investment I made in my business was not in tools or ads — it was in my team's mental wellbeing.,Professional,Instagram,Entrepreneurs,#Leadership #CompanyCulture #MentalHealthAtWork #Entrepreneurship,General,What's the best investment you've made in your team? Share below 👇,medium,manual,best investment made business tools ads team mental wellbeing,3,1,0,2
Giga Geeks — Increase Sales. Duration: 45 Days,Professional,Twitter,Millennials,,Technology,Learn more!,low,kaggle_ads,giga geeks increase sales duration 45 days,3,3,2,1
"Staring at the clock in class, waiting for the bell to ring like it's the most exciting event of the day. #ClassCountdown #TeenLife",Casual,Facebook,Millennials,#ClassEvent #TeenExcitement,General,Share your thoughts!,low,kaggle_sentiment,staring clock class waiting bell ring like exciting event day classcountdown teenlife,0,0,2,1
Anticipating a thrilling adventure in the coming weeks.,Casual,Instagram,Millennials,#Anticipation #Adventure,General,Share your thoughts!,low,kaggle_sentiment,anticipating thrilling adventure coming weeks,0,1,2,1
Soaring like a free spirit on the winds of a coastal cliff.,Casual,Twitter,Millennials,#Freedom #CoastalAdventure,General,Share your thoughts!,medium,kaggle_sentiment,soaring like free spirit winds coastal cliff,0,3,2,2
youtube channel internet entertainment channel cnbctv active wireless mobile reelsinstagram,Casual,Instagram,Gen Z,youtube channel internet entertainment channel cnbctv active wireless mobile reelsinstagram channel,Society,Follow for more!,medium,kaggle_instagram,youtube channel internet entertainment channel cnbctv active wireless mobile reelsinstagram,0,1,1,2
mohammedrafi ghulamali faridakhanum mehdihassan abidaparveen adnansami sabribrothers,Casual,Instagram,Gen Z,mohammedrafi ghulamali faridakhanum mehdihassan abidaparveen adnansami sabribrothers,Music,Follow for more!,medium,kaggle_instagram,mohammedrafi ghulamali faridakhanum mehdihassan abidaparveen adnansami sabribrothers,0,1,1,2
pickuplines rizz rizzler rizzgod dadjokes dadjokesdaily dadjokesfordays dadjokesrule dadjokesforlife funnydogs,Casual,Instagram,Gen Z,pickuplines rizz rizzler rizzgod dadjokes dadjokesdaily dadjokesfordays dadjokesrule dadjokesforlife funnydogs funnydogvideos,Comedy,Follow for more!,medium,kaggle_instagram,pickuplines rizz rizzler rizzgod dadjokes dadjokesdaily dadjokesfordays dadjokesrule dadjokesforlife funnydogs,0,1,1,2
"Melancholy whispers in the breeze, a silent conversation with the echoes of forgotten dreams.",Casual,Facebook,Millennials,#Melancholy #WhispersInTheBreeze,General,Share your thoughts!,low,kaggle_sentiment,melancholy whispers breeze silent conversation echoes forgotten dreams,0,0,2,1
Vigor Valley — Market Expansion. Duration: 30 Days,Professional,Twitter,Gen Z,,Health,Learn more!,low,kaggle_ads,vigor valley market expansion duration 30 days,3,3,1,1
catlife,Casual,Instagram,Gen Z,catlife,Animals,Follow for more!,medium,kaggle_instagram,catlife,0,1,1,2
easyrecipes foodasmr potatoes asianfood,Casual,Instagram,Gen Z,easyrecipes foodasmr potatoes asianfood,Food,Follow for more!,medium,kaggle_instagram,easyrecipes foodasmr potatoes asianfood,0,1,1,2
vijay sonia rani man singh vijay babu rama mohan,Casual,Instagram,Gen Z,vijay sonia rani man singh vijay babu rama mohan,Cinema,Follow for more!,medium,kaggle_instagram,vijay sonia rani man singh vijay babu rama mohan,0,1,1,2
wildlifetravel wildlifetours safaritravel nationalparks animallovers travelwildlife,Casual,Instagram,Gen Z,wildlifetravel wildlifetours safaritravel nationalparks animallovers travelwildlife,Travel,Follow for more!,medium,kaggle_instagram,wildlifetravel wildlifetours safaritravel nationalparks animallovers travelwildlife,0,1,1,2
"Digital transformation is reshaping industries globally, creating new paradigms in business strategy and operations. How are you leveraging emerging technologies to drive innovation and growth in your organization?",Professional,Instagram,Professionals,,"Digital Transformation, Emerging Technologies",,high,kaggle_linkedin,digital transformation reshaping industries globally creating new paradigms business strategy operations leveraging emerging technologies drive innovation growth organization,3,1,4,0
children educateyourself use website,Casual,Instagram,Gen Z,children educateyourself use website,Knowledge,Follow for more!,medium,kaggle_instagram,children educateyourself use website,0,1,1,2
main maha buddhist culture near hoovahabba community mysore rural district,Casual,Instagram,Gen Z,main maha buddhist culture near hoovahabba community mysore rural district,Society,Follow for more!,medium,kaggle_instagram,main maha buddhist culture near hoovahabba community mysore rural district,0,1,1,2
Join us this Saturday — it's going to be epic! 🎊,Urgent,Facebook,Millennials,#EventAlert #JoinUs #LocalEvent,Event Promotion,RSVP Now,high,image_metadata,join us saturday going epic,4,0,2,0
instagramgrowth motivation,Casual,Instagram,Gen Z,instagramgrowth motivation,Education,Follow for more!,medium,kaggle_instagram,instagramgrowth motivation,0,1,1,2
hypocrisy uk indian bharat india indianarmy war ussr history geopolitics,Casual,Instagram,Gen Z,hypocrisy uk indian bharat india indianarmy war ussr history geopolitics viralmemes viralreels memesdaily memesdaily india putinstyle putin sigma war pakistan,Society,Follow for more!,medium,kaggle_instagram,hypocrisy uk indian bharat india indianarmy war ussr history geopolitics,0,1,1,2
Attempting to set a new record for the most consecutive hacky sack kicks. Hacky sack skills: Unleashed!,Casual,Instagram,Millennials,#HackySackChallenge #HighSchoolAthlete,General,Share your thoughts!,low,kaggle_sentiment,attempting set new record consecutive hacky sack kicks hacky sack skills unleashed,0,1,2,1
high gym workout club extreme workout club fitnessjourney,Casual,Instagram,Gen Z,high gym workout club extreme workout club fitnessjourney,Fitness,Follow for more!,medium,kaggle_instagram,high gym workout club extreme workout club fitnessjourney,0,1,1,2
lordagni agnideva agnibhakti agnitemples agnipuja agnimantra agnistotra agniblessings agnideity firegod,Casual,Instagram,Gen Z,lordagni agnideva agnibhakti agnitemples agnipuja agnimantra agnistotra agniblessings agnideity firegod,Spirituality,Follow for more!,medium,kaggle_instagram,lordagni agnideva agnibhakti agnitemples agnipuja agnimantra agnistotra agniblessings agnideity firegod,0,1,1,2
bihu assam beltola guwahati,Casual,Instagram,Gen Z,bihu assam beltola guwahati,Society,Follow for more!,medium,kaggle_instagram,bihu assam beltola guwahati,0,1,1,2
platon stevewinter joelsartore franslanting joelmeyerowitz hiroshisugimoto marymccartney terryrichardson brianduffy,Casual,Instagram,Gen Z,platon stevewinter joelsartore franslanting joelmeyerowitz hiroshisugimoto marymccartney terryrichardson brianduffy,Photography,Follow for more!,medium,kaggle_instagram,platon stevewinter joelsartore franslanting joelmeyerowitz hiroshisugimoto marymccartney terryrichardson brianduffy,0,1,1,2
software softwaredesign softwaretesting softwarecompany,Casual,Instagram,Gen Z,software softwaredesign softwaretesting softwarecompany,Technology,Follow for more!,medium,kaggle_instagram,software softwaredesign softwaretesting softwarecompany,0,1,1,2
NexGen Nerds — Increase Sales. Duration: 30 Days,Professional,Twitter,Millennials,,Technology,Learn more!,low,kaggle_ads,nexgen nerds increase sales duration 30 days,3,3,2,1
party dance beat dance club mix club disco zoo girls,Casual,Instagram,Gen Z,party dance beat dance club mix club disco zoo girls,Music,Follow for more!,medium,kaggle_instagram,party dance beat dance club mix club disco zoo girls,0,1,1,2
Decor Dreams — Increase Sales. Duration: 45 Days,Professional,Pinterest,Professionals,,Home,Learn more!,low,kaggle_ads,decor dreams increase sales duration 45 days,3,2,4,1
multiple features exist full service,Casual,Instagram,Gen Z,multiple features exist full service,Travel,Follow for more!,medium,kaggle_instagram,multiple features exist full service,0,1,1,2
"Resentment festers, poisoning relationships.",Casual,Facebook,Millennials,#Resentment #BrokenTrust,General,Share your thoughts!,low,kaggle_sentiment,resentment festers poisoning relationships,0,0,2,1
mssubbulakshmi unnikrishnan ajoychakraborty tmkrishna arunasairam arijitsingh,Casual,Instagram,Gen Z,mssubbulakshmi unnikrishnan ajoychakraborty tmkrishna arunasairam arijitsingh,Music,Follow for more!,medium,kaggle_instagram,mssubbulakshmi unnikrishnan ajoychakraborty tmkrishna arunasairam arijitsingh,0,1,1,2
fast counts ultimate true beat,Casual,Instagram,Gen Z,fast counts ultimate true beat,Sports,Follow for more!,medium,kaggle_instagram,fast counts ultimate true beat,0,1,1,2
lordhanuman hanumanbhakti hanumanjayanti hanumanchalisa bajrangbali hanumantemples jaihanuman hanumanji hanumanmantra,Casual,Instagram,Gen Z,lordhanuman hanumanbhakti hanumanjayanti hanumanchalisa bajrangbali hanumantemples jaihanuman hanumanji hanumanmantra,Spirituality,Follow for more!,medium,kaggle_instagram,lordhanuman hanumanbhakti hanumanjayanti hanumanchalisa bajrangbali hanumantemples jaihanuman hanumanji hanumanmantra,0,1,1,2
teen college genius,Casual,Instagram,Gen Z,teen college genius,Education,Follow for more!,medium,kaggle_instagram,teen college genius,0,1,1,2
Palate Paradise — Brand Awareness. Duration: 30 Days,Professional,Pinterest,Professionals,,Food,Learn more!,low,kaggle_ads,palate paradise brand awareness duration 30 days,3,2,4,1
Jealousy consumes me as I witness others' success.,Casual,Twitter,Millennials,#Jealousy #Envy,General,Share your thoughts!,low,kaggle_sentiment,jealousy consumes witness others success,0,3,2,1
"Grief overwhelms, a storm of emotions within.",Casual,Twitter,Millennials,#Grief #EmotionalStorm,General,Share your thoughts!,low,kaggle_sentiment,grief overwhelms storm emotions within,0,3,2,1
NexGen Nerds — Market Expansion. Duration: 45 Days,Professional,Facebook,Millennials,,Technology,Learn more!,low,kaggle_ads,nexgen nerds market expansion duration 45 days,3,0,2,1
Bistro Bliss — Increase Sales. Duration: 45 Days,Professional,Pinterest,Millennials,,Food,Learn more!,low,kaggle_ads,bistro bliss increase sales duration 45 days,3,2,2,1
mexican popular songs classic family music,Casual,Instagram,Gen Z,mexican popular songs classic family music,Travel,Follow for more!,medium,kaggle_instagram,mexican popular songs classic family music,0,1,1,2
trending viral viralreels trendingreels zeroilcooking zerooil zerooilrecipes healthy healthyfood healthyrecipes,Casual,Instagram,Gen Z,trending viral viralreels trendingreels zeroilcooking zerooil zerooilrecipes healthy healthyfood healthyrecipes nooilcooking aloomatar indianfood indianfood indiancooking reelitfeelit feelitreelit foryou explorereels explorepage homechef food foodie tastyfood vlogs vlogger cooking,Healthcare,Follow for more!,medium,kaggle_instagram,trending viral viralreels trendingreels zeroilcooking zerooil zerooilrecipes healthy healthyfood healthyrecipes,0,1,1,2
Nest Neat — Increase Sales. Duration: 15 Days,Professional,Twitter,Professionals,,Home,Learn more!,low,kaggle_ads,nest neat increase sales duration 15 days,3,3,4,1
mkarunanidhi jayalalithaa karpoorithakur sitaramyechury prakashkarat laluprasadyadav karunanidhi,Casual,Instagram,Gen Z,mkarunanidhi jayalalithaa karpoorithakur sitaramyechury prakashkarat laluprasadyadav karunanidhi,Society,Follow for more!,medium,kaggle_instagram,mkarunanidhi jayalalithaa karpoorithakur sitaramyechury prakashkarat laluprasadyadav karunanidhi,0,1,1,2
Enthusiasm for learning new skills and expanding knowledge.,Casual,Twitter,Millennials,#Enthusiasm #SkillBuilding,General,Share your thoughts!,medium,kaggle_sentiment,enthusiasm learning new skills expanding knowledge,0,3,2,2
reels cinema camera peacock animation studio camera naturephoto tv reelvideo,Casual,Instagram,Gen Z,reels cinema camera peacock animation studio camera naturephoto tv reelvideo reelinstagram instagram reeltoreel reelsviral studios reel photography videography internet,Wildlife,Follow for more!,medium,kaggle_instagram,reels cinema camera peacock animation studio camera naturephoto tv reelvideo,0,1,1,2
north bank bay train station lower river,Casual,Instagram,Gen Z,north bank bay train station lower river,Photography,Follow for more!,medium,kaggle_instagram,north bank bay train station lower river,0,1,1,2
gelnox meme steam gaming dankmemes,Casual,Instagram,Gen Z,gelnox meme steam gaming dankmemes,Gaming,Follow for more!,medium,kaggle_instagram,gelnox meme steam gaming dankmemes,0,1,1,2
"Attended a jazz concert and swayed to the rhythm of timeless tunes. Music, a constant companion in the golden years. #JazzConcert #SeniorMusic",Casual,Instagram,Millennials,#TimelessTunes #SeniorJazz,General,Share your thoughts!,medium,kaggle_sentiment,attended jazz concert swayed rhythm timeless tunes music constant companion golden years jazzconcert seniormusic,0,1,2,2
subscription video services claysculptures channel one,Casual,Instagram,Gen Z,subscription video services claysculptures channel one,Crafts,Follow for more!,medium,kaggle_instagram,subscription video services claysculptures channel one,0,1,1,2
Pulse Point — Brand Awareness. Duration: 45 Days,Professional,Pinterest,Professionals,,Health,Learn more!,low,kaggle_ads,pulse point brand awareness duration 45 days,3,2,4,1
oktoberfest beerfestival oktoberfestart beeroktoberfest,Casual,Instagram,Gen Z,oktoberfest beerfestival oktoberfestart beeroktoberfest,Festivals,Follow for more!,medium,kaggle_instagram,oktoberfest beerfestival oktoberfestart beeroktoberfest,0,1,1,2
exhibit atlanta project mobile kingdom museum japanitinerary nagoya,Casual,Instagram,Gen Z,exhibit atlanta project mobile kingdom museum japanitinerary nagoya,Travel,Follow for more!,medium,kaggle_instagram,exhibit atlanta project mobile kingdom museum japanitinerary nagoya,0,1,1,2
