caption,tone,platform,audience,hashtags,topic,cta,engagement_label,source,caption_cleaned,tone_id,platform_id,audience_id,engagement_id
gymmotivation gym gymlife bodybuilding bodybuilder body fit fitness fitnessmodel work,Casual,Instagram,Gen Z,gymmotivation gym gymlife bodybuilding bodybuilder body fit fitness fitnessmodel work workout flex pose edit physique aesthetic fyp transition transformation,Fitness,Follow for more!,medium,kaggle_instagram,gymmotivation gym gymlife bodybuilding bodybuilder body fit fitness fitnessmodel work,0,1,1,2
drmanjunath bengalururural kanakapura drcnmanjunath cnmanjunath bjp jds hdk doctorsdeserve hdkumaraswamy,Casual,Instagram,Gen Z,drmanjunath bengalururural kanakapura drcnmanjunath cnmanjunath bjp jds hdk doctorsdeserve hdkumaraswamy mandya mysore kolar royalgowdru kempegowda hddevegowda hdkumarswamy narendramodi vokkaliga gowda gowdru vokkaligaru devegowda siddaramaiah dkshivakumar dksuresh,Society,Follow for more!,medium,kaggle_instagram,drmanjunath bengalururural kanakapura drcnmanjunath cnmanjunath bjp jds hdk doctorsdeserve hdkumaraswamy,0,1,1,2
reels reelsinstagram instagram instagood explore explorepage love foryou,Casual,Instagram,Gen Z,reels reelsinstagram instagram instagood explore explorepage love foryou,Trends,Follow for more!,medium,kaggle_instagram,reels reelsinstagram instagram instagood explore explorepage love foryou,0,1,1,2
hanuman bajrangbali trending gym gymlover excercise bodybuiler gymexcercise fitnessaddict viralreels,Casual,Instagram,Gen Z,hanuman bajrangbali trending gym gymlover excercise bodybuiler gymexcercise fitnessaddict viralreels kesrinandan hanumanji hanumanjayanti namereel instareels trendingsongs pehalwan pehalwani fitness bodybuilding bodybuilding trendingsongs trendingreels gymmotivation namephoto explore explorepage haryana haryanvi,Fitness,Follow for more!,medium,kaggle_instagram,hanuman bajrangbali trending gym gymlover excercise bodybuiler gymexcercise fitnessaddict viralreels,0,1,1,2
quotes positivevibes success improvement trendingreels motivation inspiration mindset viralreels aesthetic,Casual,Instagram,Gen Z,quotes positivevibes success improvement trendingreels motivation inspiration mindset viralreels aesthetic hustle hustlequotes reelsinstagram reels viralreels viral quotes selfcare silence inspiration motivated positivity fyp aesthetic goodvibes trending selfimprovement motivated,Motivation,Follow for more!,medium,kaggle_instagram,quotes positivevibes success improvement trendingreels motivation inspiration mindset viralreels aesthetic,0,1,1,2
reels viral trending videos reelsinstagram funny block,Casual,Instagram,Gen Z,reels viral trending videos reelsinstagram funny block,Comedy,Follow for more!,medium,kaggle_instagram,reels viral trending videos reelsinstagram funny block,0,1,1,2
sipvsstocks smartinvesting sipinvesting riskmitigation sipflexibility smartmoneymoves wealthbuilding financialgoals sipjourney growyourwealth,Casual,Instagram,Gen Z,sipvsstocks smartinvesting sipinvesting riskmitigation sipflexibility smartmoneymoves wealthbuilding financialgoals sipjourney growyourwealth sipwisdom futurefinance,Education,Follow for more!,medium,kaggle_instagram,sipvsstocks smartinvesting sipinvesting riskmitigation sipflexibility smartmoneymoves wealthbuilding financialgoals sipjourney growyourwealth,0,1,1,2
rbi kotakbank kotak udaykotak banned digitalservices financialnews,Casual,Instagram,Gen Z,rbi kotakbank kotak udaykotak banned digitalservices financialnews,Society,Follow for more!,medium,kaggle_instagram,rbi kotakbank kotak udaykotak banned digitalservices financialnews,0,1,1,2
bikeedit bikeride bikelovers bikelife bikereel superbike kawasaki ninja zx instabike,Casual,Instagram,Gen Z,bikeedit bikeride bikelovers bikelife bikereel superbike kawasaki ninja zx instabike instalike instadaily instareels instagram,Technology,Follow for more!,medium,kaggle_instagram,bikeedit bikeride bikelovers bikelife bikereel superbike kawasaki ninja zx instabike,0,1,1,2
formula racing formulaone ferrari motorsport lewishamilton mclaren race scuderiaferrari mercedes,Casual,Instagram,Gen Z,formula racing formulaone ferrari motorsport lewishamilton mclaren race scuderiaferrari mercedes maxverstappen grandprix charlesleclerc memes sebastianvettel redbullracing cars redbull car vettel landonorris hamilton driver team wtf mercedes meme leclerc danielricciardo,Technology,Follow for more!,medium,kaggle_instagram,formula racing formulaone ferrari motorsport lewishamilton mclaren race scuderiaferrari mercedes,0,1,1,2
gym gymreels gymmotivation gymshark reelsindia fitnesslife gymquotes bodybuilding gymlife,Casual,Instagram,Gen Z,gym gymreels gymmotivation gymshark reelsindia fitnesslife gymquotes bodybuilding gymlife,Fitness,Follow for more!,medium,kaggle_instagram,gym gymreels gymmotivation gymshark reelsindia fitnesslife gymquotes bodybuilding gymlife,0,1,1,2
bhopal bhopalmotovlog insta phonk phonkmusic activa activa rider riding cops,Casual,Instagram,Gen Z,bhopal bhopalmotovlog insta phonk phonkmusic activa activa rider riding cops,Music,Follow for more!,medium,kaggle_instagram,bhopal bhopalmotovlog insta phonk phonkmusic activa activa rider riding cops,0,1,1,2
reels reelkrofeelkro reelitfeelit trendingreels explorar kingkohli kohli viratians viratianforlife rcb,Casual,Instagram,Gen Z,reels reelkrofeelkro reelitfeelit trendingreels explorar kingkohli kohli viratians viratianforlife rcb kohlivirat viratgoat viratkohli viratianforever,Sports,Follow for more!,medium,kaggle_instagram,reels reelkrofeelkro reelitfeelit trendingreels explorar kingkohli kohli viratians viratianforlife rcb,0,1,1,2
rebelwithacause adventureawaits,Casual,Instagram,Gen Z,rebelwithacause adventureawaits,Motivation,Follow for more!,medium,kaggle_instagram,rebelwithacause adventureawaits,0,1,1,2
creepyaf creepyfact creepycum creepypasta creepyman scarycore amreel scaryvideos terrifying fear,Casual,Instagram,Gen Z,creepyaf creepyfact creepycum creepypasta creepyman scarycore amreel scaryvideos terrifying fear chills fyp fypage reelsinstagram,Cinema,Follow for more!,medium,kaggle_instagram,creepyaf creepyfact creepycum creepypasta creepyman scarycore amreel scaryvideos terrifying fear,0,1,1,2
funny memes meme funnymemes lol dankmemes comedy fun love memesdaily,Casual,Instagram,Gen Z,funny memes meme funnymemes lol dankmemes comedy fun love memesdaily follow like humor funnyvideos instagram reels instagood funnyclips laughter laughing viralshorts viralvideo viralclips funtimes tiktok trend insta trending,Comedy,Follow for more!,medium,kaggle_instagram,funny memes meme funnymemes lol dankmemes comedy fun love memesdaily,0,1,1,2
gymmotivation workoutoftheday deadlifts calisthenics preworkoutmeal fitnessaddict,Casual,Instagram,Gen Z,gymmotivation workoutoftheday deadlifts calisthenics preworkoutmeal fitnessaddict,Fitness,Follow for more!,medium,kaggle_instagram,gymmotivation workoutoftheday deadlifts calisthenics preworkoutmeal fitnessaddict,0,1,1,2
reels kattarhindu krishna krishnaquotes hinduism hindu hanuman giridhargopal gods fitness,Casual,Instagram,Gen Z,reels kattarhindu krishna krishnaquotes hinduism hindu hanuman giridhargopal gods fitness foryou friends sanatandharma shiva akhandbharat trending travel ramayana ram explorepage entertainment edits narayan bholenath vrindavan vasudev viralvideos,Spirituality,Follow for more!,medium,kaggle_instagram,reels kattarhindu krishna krishnaquotes hinduism hindu hanuman giridhargopal gods fitness,0,1,1,2
bmw competition quality edit cars caredits aphidedits,Casual,Instagram,Gen Z,bmw competition quality edit cars caredits aphidedits,Technology,Follow for more!,medium,kaggle_instagram,bmw competition quality edit cars caredits aphidedits,0,1,1,2
gymmotivation gym bodybuilding edit,Casual,Instagram,Gen Z,gymmotivation gym bodybuilding edit,Fitness,Follow for more!,medium,kaggle_instagram,gymmotivation gym bodybuilding edit,0,1,1,2
phonk phonkmusic phonkdrift phonkbeat phonkedits music musician musicproducer musicvideo musically,Casual,Instagram,Gen Z,phonk phonkmusic phonkdrift phonkbeat phonkedits music musician musicproducer musicvideo musically musica musical musicians música musiclover musiclife musicproduction musicstudio musicvideos musicislife musicindustry musicfestival musicartist musiclovers,Music,Follow for more!,medium,kaggle_instagram,phonk phonkmusic phonkdrift phonkbeat phonkedits music musician musicproducer musicvideo musically,0,1,1,2
madhugiri karnataka karnatakaworld karnatakafocus hill fort,Casual,Instagram,Gen Z,madhugiri karnataka karnatakaworld karnatakafocus hill fort,Travel,Follow for more!,medium,kaggle_instagram,madhugiri karnataka karnatakaworld karnatakafocus hill fort,0,1,1,2
patcummins patcummins cricketindia worldcup icc iccworldcup final worldcupfinal reelsinstagram reels,Casual,Instagram,Gen Z,patcummins patcummins cricketindia worldcup icc iccworldcup final worldcupfinal reelsinstagram reels,Sports,Follow for more!,medium,kaggle_instagram,patcummins patcummins cricketindia worldcup icc iccworldcup final worldcupfinal reelsinstagram reels,0,1,1,2
god godisgood quotes motivation vibe goodvibes aesthetic explorepage exploremore godbless,Casual,Instagram,Gen Z,god godisgood quotes motivation vibe goodvibes aesthetic explorepage exploremore godbless godisgreat fyp fypage festiwal faishon instagram instadaily support trendingreels trendingnow smile quoteoftheday selflove love inspiration,Spirituality,Follow for more!,medium,kaggle_instagram,god godisgood quotes motivation vibe goodvibes aesthetic explorepage exploremore godbless,0,1,1,2
motivation moneymindset successmindset inspiration money rich supercars luxurylifestyle tomodachi cash,Casual,Instagram,Gen Z,motivation moneymindset successmindset inspiration money rich supercars luxurylifestyle tomodachi cash vazx,Motivation,Follow for more!,medium,kaggle_instagram,motivation moneymindset successmindset inspiration money rich supercars luxurylifestyle tomodachi cash,0,1,1,2
mindsetcoach selfimprovement,Casual,Instagram,Gen Z,mindsetcoach selfimprovement,Motivation,Follow for more!,medium,kaggle_instagram,mindsetcoach selfimprovement,0,1,1,2
reels reelsinstagram reelsdaily instagram trend trending trendingreels ktm ktmlover ktmfamily,Casual,Instagram,Gen Z,reels reelsinstagram reelsdaily instagram trend trending trendingreels ktm ktmlover ktmfamily ktmduke reelitfeelit foryou foryoupage explorepage explore,Trends,Follow for more!,medium,kaggle_instagram,reels reelsinstagram reelsdaily instagram trend trending trendingreels ktm ktmlover ktmfamily,0,1,1,2
software coding interview tips opensource javascript faang,Casual,Instagram,Gen Z,software coding interview tips opensource javascript faang,Education,Follow for more!,medium,kaggle_instagram,software coding interview tips opensource javascript faang,0,1,1,2
telegram amazon flipkart offers,Casual,Instagram,Gen Z,telegram amazon flipkart offers,Technology,Follow for more!,medium,kaggle_instagram,telegram amazon flipkart offers,0,1,1,2
badminton service sportlife funnyvideos relatable viralreels hrideyminocha,Casual,Instagram,Gen Z,badminton service sportlife funnyvideos relatable viralreels hrideyminocha,Sports,Follow for more!,medium,kaggle_instagram,badminton service sportlife funnyvideos relatable viralreels hrideyminocha,0,1,1,2
instagram reels work emailmarketing productivity design,Casual,Instagram,Gen Z,instagram reels work emailmarketing productivity design,Education,Follow for more!,medium,kaggle_instagram,instagram reels work emailmarketing productivity design,0,1,1,2
instagramgrowth motivation,Casual,Instagram,Gen Z,instagramgrowth motivation,Education,Follow for more!,medium,kaggle_instagram,instagramgrowth motivation,0,1,1,2
love success mentors sahaschopra lifelessons,Casual,Instagram,Gen Z,love success mentors sahaschopra lifelessons,Motivation,Follow for more!,medium,kaggle_instagram,love success mentors sahaschopra lifelessons,0,1,1,2
monasuhas husbandandwife couplereels couplelove couplegoals kannadareels kannadasongs ragimudde onelove kannadigas,Casual,Instagram,Gen Z,monasuhas husbandandwife couplereels couplelove couplegoals kannadareels kannadasongs ragimudde onelove kannadigas,Relationships,Follow for more!,medium,kaggle_instagram,monasuhas husbandandwife couplereels couplelove couplegoals kannadareels kannadasongs ragimudde onelove kannadigas,0,1,1,2
motivation thoughts fyp viral motivation inspiration love life lifestyle instagood,Casual,Instagram,Gen Z,motivation thoughts fyp viral motivation inspiration love life lifestyle instagood quotes success goals mindset positivevibes follow happy selflove bhfyp happiness entrepreneur believe like health moviequotes,Motivation,Follow for more!,medium,kaggle_instagram,motivation thoughts fyp viral motivation inspiration love life lifestyle instagood,0,1,1,2
buddhist jaybhim instadaily instagramreels viralreels trendingreels jaybhimgirls,Casual,Instagram,Gen Z,buddhist jaybhim instadaily instagramreels viralreels trendingreels jaybhimgirls,Society,Follow for more!,medium,kaggle_instagram,buddhist jaybhim instadaily instagramreels viralreels trendingreels jaybhimgirls,0,1,1,2
cr ronaldo goals dream pushyourself becomegreat motivation fyp viralvideos,Casual,Instagram,Gen Z,cr ronaldo goals dream pushyourself becomegreat motivation fyp viralvideos,Motivation,Follow for more!,medium,kaggle_instagram,cr ronaldo goals dream pushyourself becomegreat motivation fyp viralvideos,0,1,1,2
chess chessboard chessgame chessplayer chesscollectors ajedrez xadrez greece rhodes,Casual,Instagram,Gen Z,chess chessboard chessgame chessplayer chesscollectors ajedrez xadrez greece rhodes,Sports,Follow for more!,medium,kaggle_instagram,chess chessboard chessgame chessplayer chesscollectors ajedrez xadrez greece rhodes,0,1,1,2
viral memes dolly modi funny comedy billgates trend trendingreels trending,Casual,Instagram,Gen Z,viral memes dolly modi funny comedy billgates trend trendingreels trending,Society,Follow for more!,medium,kaggle_instagram,viral memes dolly modi funny comedy billgates trend trendingreels trending,0,1,1,2
consultant ebook skills career careergrowth,Casual,Instagram,Gen Z,consultant ebook skills career careergrowth,Education,Follow for more!,medium,kaggle_instagram,consultant ebook skills career careergrowth,0,1,1,2
